cardName,setName,foil,qtyOwned,buyPrice,sellPrice,buyMerchant,sellMerchant,buyQty,sellQty,spread
Absorb,Invasion,0,1,1.5,3.03,magicdotcards,tcgplayer,,,%
Addle,Invasion,0,2,,0.22,,tcgplayer,,,%
Aggressive Urge,Invasion,0,4,,0.17,,tcgplayer,,,%
Agonizing Demise,Invasion,0,4,,0.17,,tcgplayer,,,%
Ancient Kavu,Invasion,0,4,,0.17,,tcgplayer,,,%
Ancient Spring,Invasion,0,8,,0.18,,tcgplayer,,,%
Angel of Mercy,Invasion,0,1,,0.21,,tcgplayer,,,%
Annihilate,Invasion,0,3,,0.21,,tcgplayer,,,%
Archaeological Dig,Invasion,0,5,0.08,0.33,cardkingdom,tcgplayer,16,,%
Ardent Soldier,Invasion,0,4,,0.17,,tcgplayer,,,%
Armadillo Cloak,Invasion,0,5,0.1,0.45,magicdotcards,tcgplayer,,,%
Artifact Mutation,Invasion,0,2,1.3,2.07,cardkingdom,tcgplayer,10,,%
"Atalya, Samite Master",Invasion,0,1,0.25,0.5,magicdotcards,tcgplayer,,,%
Aura Mutation,Invasion,0,1,0.8,1.7,cardkingdom,tcgplayer,10,,%
Aura Shards,Invasion,0,1,3,5.8,adventureson,tcgplayer,38,,%
Backlash,Invasion,0,2,0.1,0.44,magicdotcards,tcgplayer,,,%
Barrin's Unmaking,Invasion,0,4,,0.17,,tcgplayer,,,%
Benalish Emissary,Invasion,0,4,,0.24,,tcgplayer,,,%
Benalish Heralds,Invasion,0,3,,0.25,,tcgplayer,,,%
Benalish Lancer,Invasion,0,4,,0.17,,tcgplayer,,,%
Benalish Trapper,Invasion,0,4,,0.16,,tcgplayer,,,%
Bend or Break,Invasion,0,1,0.1,0.34,magicdotcards,tcgplayer,,,%
Bind,Invasion,0,1,0.25,0.76,magicdotcards,tcgplayer,,,%
Blazing Specter,Invasion,0,1,0.5,0.68,magicdotcards,tcgplayer,,,%
Blind Seer,Invasion,0,1,0.1,0.34,magicdotcards,tcgplayer,,,%
Blinding Light,Invasion,0,1,0.02,0.21,abugames,tcgplayer,50,,%
Bloodstone Cameo,Invasion,0,2,0.06,0.22,cardkingdom,tcgplayer,1,,%
Bog Initiate,Invasion,0,4,,0.18,,tcgplayer,,,%
Breath of Darigaaz,Invasion,0,2,,0.22,,tcgplayer,,,%
Canopy Surge,Invasion,0,2,,0.2,,tcgplayer,,,%
Capashen Unicorn,Invasion,0,4,,0.17,,tcgplayer,,,%
Captain Sisay,Invasion,0,4,2,3.56,magicdotcards,tcgplayer,,,%
Cauldron Dance,Invasion,0,4,0.1,0.34,adventureson,tcgplayer,25,,%
Chaotic Strike,Invasion,0,2,0.06,0.23,cardkingdom,tcgplayer,3,,%
Charging Troll,Invasion,0,4,,0.22,,tcgplayer,,,%
Chromatic Sphere,Invasion,0,3,0.5,0.9,magicdotcards,tcgplayer,,,%
Cinder Shade,Invasion,0,1,,0.22,,tcgplayer,,,%
Coalition Victory,Invasion,0,1,0.25,0.48,magicdotcards,tcgplayer,,,%
Collapsing Borders,Invasion,0,1,0.1,0.35,magicdotcards,tcgplayer,,,%
Collective Restraint,Invasion,0,2,2.5,4.28,cardkingdom,tcgplayer,15,,%
Cremate,Invasion,0,1,0.02,0.2,abugames,tcgplayer,50,,%
Crimson Acolyte,Invasion,0,4,,0.18,,tcgplayer,,,%
Crosis's Attendant,Invasion,0,1,,0.21,,tcgplayer,,,%
"Crosis, the Purger",Invasion,0,2,1.5,3.07,magicdotcards,tcgplayer,,,%
Crown of Flames,Invasion,0,3,,0.17,,tcgplayer,,,%
Cursed Flesh,Invasion,0,4,,0.17,,tcgplayer,,,%
Darigaaz's Attendant,Invasion,0,1,,0.21,,tcgplayer,,,%
"Darigaaz, the Igniter",Invasion,0,2,0.75,1.05,magicdotcards,tcgplayer,,,%
Death or Glory,Invasion,0,1,0.1,0.35,magicdotcards,tcgplayer,,,%
Defiling Tears,Invasion,0,2,,0.2,,tcgplayer,,,%
Devouring Strossus,Invasion,0,1,0.25,0.44,magicdotcards,tcgplayer,,,%
Dismantling Blow,Invasion,0,5,,0.2,,tcgplayer,,,%
Disrupt,Invasion,0,1,0.07,0.25,cardkingdom,tcgplayer,2,,%
Do or Die,Invasion,0,2,1,1.87,cardkingdom,tcgplayer,10,,%
Drake-Skull Cameo,Invasion,0,2,,0.19,,tcgplayer,,,%
Dream Thrush,Invasion,0,4,,0.17,,tcgplayer,,,%
Dredge,Invasion,0,2,,0.22,,tcgplayer,,,%
"Dromar, the Banisher",Invasion,0,1,2,3.51,cardkingdom,tcgplayer,10,,%
Duskwalker,Invasion,0,4,,0.17,,tcgplayer,,,%
Elfhame Palace,Invasion,0,3,0.05,0.25,magicdotcards,tcgplayer,,,%
Elfhame Sanctuary,Invasion,0,1,0.06,0.31,cardkingdom,tcgplayer,16,,%
Elvish Champion,Invasion,0,1,3,4.45,magicdotcards,tcgplayer,,,%
Empress Galina,Invasion,0,2,1.76,3.7,abugames,tcgplayer,8,,%
Essence Leak,Invasion,0,1,,0.2,,tcgplayer,,,%
Exclude,Invasion,0,4,0.12,0.24,abugames,tcgplayer,10,,%
Exotic Curse,Invasion,0,4,,0.17,,tcgplayer,,,%
Explosive Growth,Invasion,0,4,,0.17,,tcgplayer,,,%
Fact or Fiction,Invasion,0,1,0.5,1.02,magicdotcards,tcgplayer,,,%
Faerie Squadron,Invasion,0,4,,0.17,,tcgplayer,,,%
Fertile Ground,Invasion,0,4,,0.18,,tcgplayer,,,%
Fight or Flight,Invasion,0,1,0.1,0.35,magicdotcards,tcgplayer,,,%
Firebrand Ranger,Invasion,0,1,,0.21,,tcgplayer,,,%
Fires of Yavimaya,Invasion,0,5,0.1,0.3,magicdotcards,tcgplayer,,,%
Firescreamer,Invasion,0,4,,0.17,,tcgplayer,,,%
Frenzied Tilling,Invasion,0,4,,0.17,,tcgplayer,,,%
Galina's Knight,Invasion,0,4,,0.17,,tcgplayer,,,%
Geothermal Crevice,Invasion,0,8,,0.18,,tcgplayer,,,%
Ghitu Fire,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Glimmering Angel,Invasion,0,4,,0.18,,tcgplayer,,,%
Goblin Spy,Invasion,0,1,,0.19,,tcgplayer,,,%
Goham Djinn,Invasion,0,3,,0.21,,tcgplayer,,,%
Harrow,Invasion,0,4,,0.19,,tcgplayer,,,%
Hate Weaver,Invasion,0,2,,0.2,,tcgplayer,,,%
Heroes' Reunion,Invasion,0,3,0.1,0.3,magicdotcards,tcgplayer,,,%
Holy Day,Invasion,0,4,0.06,0.26,cardkingdom,tcgplayer,4,,%
Hooded Kavu,Invasion,0,4,,0.17,,tcgplayer,,,%
Horned Cheetah,Invasion,0,3,,0.2,,tcgplayer,,,%
Hunting Kavu,Invasion,0,1,,0.2,,tcgplayer,,,%
Hypnotic Cloud,Invasion,0,4,,0.17,,tcgplayer,,,%
Irrigation Ditch,Invasion,0,6,,0.17,,tcgplayer,,,%
Jade Leech,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
"Kangee, Aerie Keeper",Invasion,0,1,0.25,0.54,cardkingdom,tcgplayer,10,,%
Kavu Aggressor,Invasion,0,4,,0.17,,tcgplayer,,,%
Kavu Chameleon,Invasion,0,5,,0.2,,tcgplayer,,,%
Kavu Climber,Invasion,0,4,,0.17,,tcgplayer,,,%
Kavu Monarch,Invasion,0,1,0.1,0.38,magicdotcards,tcgplayer,,,%
Kavu Runner,Invasion,0,2,,0.21,,tcgplayer,,,%
Kavu Scout,Invasion,0,4,,0.17,,tcgplayer,,,%
Kavu Titan,Invasion,0,1,0.5,0.83,magicdotcards,tcgplayer,,,%
Keldon Necropolis,Invasion,0,2,0.1,0.37,magicdotcards,tcgplayer,,,%
Llanowar Cavalry,Invasion,0,4,,0.17,,tcgplayer,,,%
Llanowar Elite,Invasion,0,3,,0.17,,tcgplayer,,,%
Llanowar Knight,Invasion,0,4,,0.16,,tcgplayer,,,%
Llanowar Vanguard,Invasion,0,3,,0.17,,tcgplayer,,,%
Lobotomy,Invasion,0,1,0.01,0.26,magicdotcards,tcgplayer,,,%
Mana Maze,Invasion,0,1,0.1,0.48,magicdotcards,tcgplayer,,,%
Maniacal Rage,Invasion,0,4,,0.17,,tcgplayer,,,%
Manipulate Fate,Invasion,0,4,0.19,0.35,abugames,tcgplayer,15,,%
Metathran Transport,Invasion,0,1,,0.2,,tcgplayer,,,%
Metathran Zombie,Invasion,0,4,,0.18,,tcgplayer,,,%
Might Weaver,Invasion,0,2,,0.2,,tcgplayer,,,%
Mourning,Invasion,0,4,,0.18,,tcgplayer,,,%
Nightscape Apprentice,Invasion,0,4,,0.17,,tcgplayer,,,%
Nomadic Elf,Invasion,0,4,,0.17,,tcgplayer,,,%
Obliterate,Invasion,0,4,1.65,3.27,abugames,tcgplayer,12,,%
Obsidian Acolyte,Invasion,0,4,0.06,0.18,cardkingdom,tcgplayer,4,,%
Opt,Invasion,0,4,0.01,0.21,magicdotcards,tcgplayer,,,%
Ordered Migration,Invasion,0,2,,0.2,,tcgplayer,,,%
Orim's Touch,Invasion,0,3,,0.17,,tcgplayer,,,%
Overabundance,Invasion,0,1,0.1,0.35,magicdotcards,tcgplayer,,,%
Overload,Invasion,0,4,,0.17,,tcgplayer,,,%
Phantasmal Terrain,Invasion,0,7,,0.17,,tcgplayer,,,%
Phyrexian Altar,Invasion,0,2,17,28,cardkingdom,tcgplayer,20,,%
Phyrexian Battleflies,Invasion,0,4,,0.17,,tcgplayer,,,%
Phyrexian Delver,Invasion,0,2,0.1,0.34,magicdotcards,tcgplayer,,,%
Phyrexian Infiltrator,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Phyrexian Lens,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Phyrexian Reaper,Invasion,0,6,,0.17,,tcgplayer,,,%
Phyrexian Slayer,Invasion,0,3,,0.17,,tcgplayer,,,%
Pincer Spider,Invasion,0,4,,0.17,,tcgplayer,,,%
Plague Spitter,Invasion,0,2,0.16,0.34,cardkingdom,tcgplayer,13,,%
Plague Spores,Invasion,0,5,,0.17,,tcgplayer,,,%
Planar Portal,Invasion,0,2,2.2,4.16,abugames,tcgplayer,12,,%
Pledge of Loyalty,Invasion,0,1,,0.21,,tcgplayer,,,%
Pouncing Kavu,Invasion,0,4,,0.18,,tcgplayer,,,%
Power Armor,Invasion,0,5,,0.2,,tcgplayer,,,%
Prison Barricade,Invasion,0,4,,0.17,,tcgplayer,,,%
Probe,Invasion,0,4,,0.19,,tcgplayer,,,%
Prohibit,Invasion,0,4,,0.18,,tcgplayer,,,%
Protective Sphere,Invasion,0,4,,0.17,,tcgplayer,,,%
Pulse of Llanowar,Invasion,0,1,0.1,0.22,magicdotcards,tcgplayer,,,%
Pure Reflection,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Pyre Zombie,Invasion,0,1,0.25,0.43,magicdotcards,tcgplayer,,,%
Quirion Elves,Invasion,0,4,,0.19,,tcgplayer,,,%
Quirion Sentinel,Invasion,0,4,,0.17,,tcgplayer,,,%
Quirion Trailblazer,Invasion,0,3,,0.17,,tcgplayer,,,%
Rage Weaver,Invasion,0,1,,0.2,,tcgplayer,,,%
Raging Kavu,Invasion,0,1,0.1,0.35,magicdotcards,tcgplayer,,,%
Rainbow Crow,Invasion,0,3,,0.2,,tcgplayer,,,%
Rampant Elephant,Invasion,0,5,,0.17,,tcgplayer,,,%
Ravenous Rats,Invasion,0,2,,0.18,,tcgplayer,,,%
Razorfoot Griffin,Invasion,0,4,,0.17,,tcgplayer,,,%
Reckless Assault,Invasion,0,1,0.1,0.31,magicdotcards,tcgplayer,,,%
Reckless Spite,Invasion,0,4,,0.21,,tcgplayer,,,%
Recoil,Invasion,0,4,,0.16,,tcgplayer,,,%
Recover,Invasion,0,4,,0.17,,tcgplayer,,,%
Repulse,Invasion,0,3,0.02,0.16,abugames,tcgplayer,99,,%
Restrain,Invasion,0,4,,0.17,,tcgplayer,,,%
Reviving Dose,Invasion,0,4,,0.17,,tcgplayer,,,%
Reviving Vapors,Invasion,0,2,,0.2,,tcgplayer,,,%
Rewards of Diversity,Invasion,0,2,,0.21,,tcgplayer,,,%
Riptide Crab,Invasion,0,1,,0.2,,tcgplayer,,,%
Rith's Attendant,Invasion,0,2,,0.2,,tcgplayer,,,%
Rogue Kavu,Invasion,0,6,,0.17,,tcgplayer,,,%
Ruham Djinn,Invasion,0,3,,0.23,,tcgplayer,,,%
Salt Marsh,Invasion,0,2,0.1,0.35,magicdotcards,tcgplayer,,,%
Samite Archer,Invasion,0,1,,0.21,,tcgplayer,,,%
Samite Ministration,Invasion,0,2,,0.21,,tcgplayer,,,%
Sapphire Leech,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Saproling Infestation,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Saproling Symbiosis,Invasion,0,1,2,2.91,cardkingdom,tcgplayer,10,,%
Savage Offensive,Invasion,0,4,,0.17,,tcgplayer,,,%
Scarred Puma,Invasion,0,4,,0.17,,tcgplayer,,,%
Scavenged Weaponry,Invasion,0,4,,0.17,,tcgplayer,,,%
Scorching Lava,Invasion,0,7,,0.17,,tcgplayer,,,%
Scouting Trek,Invasion,0,1,0.5,0.33,magicdotcards,tcgplayer,,,%
Searing Rays,Invasion,0,2,,0.2,,tcgplayer,,,%
Seashell Cameo,Invasion,0,3,0.06,0.21,cardkingdom,tcgplayer,1,,%
Seer's Vision,Invasion,0,2,0.06,0.2,cardkingdom,tcgplayer,1,,%
Serpentine Kavu,Invasion,0,4,,0.17,,tcgplayer,,,%
Shackles,Invasion,0,4,,0.18,,tcgplayer,,,%
Shimmering Wings,Invasion,0,4,,0.18,,tcgplayer,,,%
Shivan Emissary,Invasion,0,4,,0.2,,tcgplayer,,,%
Shivan Harvest,Invasion,0,1,0.14,0.35,adventureson,tcgplayer,40,,%
Shivan Oasis,Invasion,0,1,0.05,0.29,magicdotcards,tcgplayer,,,%
Shivan Zombie,Invasion,0,4,,0.17,,tcgplayer,,,%
Shoreline Raider,Invasion,0,4,,0.17,,tcgplayer,,,%
Skittish Kavu,Invasion,0,3,,0.21,,tcgplayer,,,%
Skizzik,Invasion,0,1,0.5,0.74,magicdotcards,tcgplayer,,,%
Sky Weaver,Invasion,0,3,,0.2,,tcgplayer,,,%
Sleeper's Robe,Invasion,0,1,0.02,0.27,abugames,tcgplayer,99,,%
Slimy Kavu,Invasion,0,8,,0.17,,tcgplayer,,,%
Slinking Serpent,Invasion,0,2,,0.2,,tcgplayer,,,%
Soul Burn,Invasion,0,5,,0.18,,tcgplayer,,,%
Sparring Golem,Invasion,0,1,0.02,0.2,abugames,tcgplayer,50,,%
Spirit Weaver,Invasion,0,1,,0.2,,tcgplayer,,,%
Spirit of Resistance,Invasion,0,1,0.25,0.7,magicdotcards,tcgplayer,,,%
Stormscape Apprentice,Invasion,0,5,,0.18,,tcgplayer,,,%
Strength of Unity,Invasion,0,4,,0.17,,tcgplayer,,,%
Stun,Invasion,0,4,,0.17,,tcgplayer,,,%
Sulfur Vent,Invasion,0,8,,0.19,,tcgplayer,,,%
Sunscape Apprentice,Invasion,0,4,,0.17,,tcgplayer,,,%
Sunscape Master,Invasion,0,1,0.1,0.37,magicdotcards,tcgplayer,,,%
Sway of Illusion,Invasion,0,2,,0.22,,tcgplayer,,,%
Tainted Well,Invasion,0,4,,0.17,,tcgplayer,,,%
Tangle,Invasion,0,2,2,2.07,cardkingdom,tcgplayer,26,,%
Tectonic Instability,Invasion,0,1,0.1,0.34,magicdotcards,tcgplayer,,,%
Teferi's Care,Invasion,0,1,0.06,0.21,cardkingdom,tcgplayer,1,,%
Teferi's Response,Invasion,0,1,0.5,0.9,magicdotcards,tcgplayer,,,%
Temporal Distortion,Invasion,0,1,0.1,0.35,magicdotcards,tcgplayer,,,%
Thornscape Apprentice,Invasion,0,3,,0.17,,tcgplayer,,,%
Thornscape Master,Invasion,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Thunderscape Apprentice,Invasion,0,5,,0.17,,tcgplayer,,,%
Tidal Visionary,Invasion,0,5,,0.18,,tcgplayer,,,%
Tigereye Cameo,Invasion,0,1,,0.2,,tcgplayer,,,%
Tinder Farm,Invasion,0,8,,0.18,,tcgplayer,,,%
Tolarian Emissary,Invasion,0,2,,0.21,,tcgplayer,,,%
Tower Drake,Invasion,0,4,,0.17,,tcgplayer,,,%
Tranquility,Invasion,0,5,,0.18,,tcgplayer,,,%
Traveler's Cloak,Invasion,0,4,,0.18,,tcgplayer,,,%
Treefolk Healer,Invasion,0,2,,0.21,,tcgplayer,,,%
Trench Wurm,Invasion,0,1,,0.23,,tcgplayer,,,%
Treva's Attendant,Invasion,0,2,,0.22,,tcgplayer,,,%
Tribal Flames,Invasion,0,4,,0.18,,tcgplayer,,,%
Troll-Horn Cameo,Invasion,0,1,,0.2,,tcgplayer,,,%
Tsabo's Decree,Invasion,0,2,0.5,0.75,magicdotcards,tcgplayer,,,%
Tsabo's Web,Invasion,0,1,0.36,0.73,abugames,tcgplayer,8,,%
Turf Wound,Invasion,0,3,,0.18,,tcgplayer,,,%
Twilight's Call,Invasion,0,1,0.25,0.61,magicdotcards,tcgplayer,,,%
Undermine,Invasion,0,1,0.85,1.88,cardkingdom,tcgplayer,10,,%
Urborg Drake,Invasion,0,2,,0.2,,tcgplayer,,,%
Urborg Emissary,Invasion,0,2,,0.2,,tcgplayer,,,%
Urborg Phantom,Invasion,0,5,,0.18,,tcgplayer,,,%
Urborg Shambler,Invasion,0,1,,0.21,,tcgplayer,,,%
Urborg Skeleton,Invasion,0,4,,0.18,,tcgplayer,,,%
Urborg Volcano,Invasion,0,1,0.06,0.3,cardkingdom,tcgplayer,8,,%
Urza's Rage,Invasion,0,1,0.5,0.86,magicdotcards,tcgplayer,,,%
Utopia Tree,Invasion,0,1,0.5,1.3,magicdotcards,tcgplayer,,,%
Verduran Emissary,Invasion,0,1,,0.21,,tcgplayer,,,%
Viashino Grappler,Invasion,0,4,,0.17,,tcgplayer,,,%
Vicious Kavu,Invasion,0,5,,0.2,,tcgplayer,,,%
Vigorous Charge,Invasion,0,4,,0.18,,tcgplayer,,,%
Vodalian Hypnotist,Invasion,0,1,,0.2,,tcgplayer,,,%
Vodalian Merchant,Invasion,0,4,,0.17,,tcgplayer,,,%
Vodalian Serpent,Invasion,0,4,,0.17,,tcgplayer,,,%
Vodalian Zombie,Invasion,0,7,,0.17,,tcgplayer,,,%
Wallop,Invasion,0,1,,0.22,,tcgplayer,,,%
Wandering Stream,Invasion,0,5,,0.17,,tcgplayer,,,%
Wash Out,Invasion,0,2,0.5,0.69,magicdotcards,tcgplayer,,,%
Wayfaring Giant,Invasion,0,3,,0.23,,tcgplayer,,,%
Well-Laid Plans,Invasion,0,1,0.1,0.33,magicdotcards,tcgplayer,,,%
Whip Silk,Invasion,0,4,,0.19,,tcgplayer,,,%
Wings of Hope,Invasion,0,3,,0.17,,tcgplayer,,,%
Winnow,Invasion,0,1,0.1,0.33,magicdotcards,tcgplayer,,,%
Worldly Counsel,Invasion,0,2,,0.18,,tcgplayer,,,%
Yavimaya Barbarian,Invasion,0,4,,0.17,,tcgplayer,,,%
Yavimaya Kavu,Invasion,0,2,,0.22,,tcgplayer,,,%
Zanam Djinn,Invasion,0,1,,0.2,,tcgplayer,,,%
Zap,Invasion,0,4,,0.17,,tcgplayer,,,%
Aegis of the Gods,Journey into Nyx,0,11,0.69,1.07,abugames,isleofcards,16,26,%
"Ajani, Mentor of Heroes",Journey into Nyx,0,4,7.31,12.38,abugames,isleofcards,16,22,%
"Athreos, God of Passage",Journey into Nyx,0,8,7,11.27,magicdotcards,isleofcards,,14,%
Battlefield Thaumaturge,Journey into Nyx,0,22,0.15,0.34,adventureson,isleofcards,6,26,%
Bearer of the Heavens,Journey into Nyx,0,8,0.1,0.38,magicdotcards,isleofcards,,34,%
Daring Thief,Journey into Nyx,0,9,0.1,0.28,magicdotcards,tcgplayer,,,%
Dawnbringer Charioteers,Journey into Nyx,0,5,0.1,0.3,magicdotcards,tcgplayer,,,%
Deicide,Journey into Nyx,0,29,0.1,0.37,magicdotcards,tcgplayer,,,%
Dictate of Erebos,Journey into Nyx,0,3,1.4,2.93,cardkingdom,isleofcards,81,32,%
Dictate of Heliod,Journey into Nyx,0,13,0.1,0.32,magicdotcards,tcgplayer,,,%
Dictate of Karametra,Journey into Nyx,0,7,0.1,0.39,magicdotcards,tcgplayer,,,%
Dictate of Kruphix,Journey into Nyx,0,10,0.56,1.12,abugames,tcgplayer,30,,%
Dictate of the Twin Gods,Journey into Nyx,0,12,0.1,0.28,adventureson,isleofcards,21,29,%
Doomwake Giant,Journey into Nyx,0,35,0.1,0.32,magicdotcards,tcgplayer,,,%
Eidolon of Blossoms,Journey into Nyx,0,11,0.1,0.45,magicdotcards,tcgplayer,,,%
Eidolon of the Great Revel,Journey into Nyx,0,7,5.33,8.7,abugames,isleofcards,30,12,%
Extinguish All Hope,Journey into Nyx,0,5,0.1,0.25,magicdotcards,tcgplayer,,,%
Godsend,Journey into Nyx,0,2,4,6.06,magicdotcards,isleofcards,,19,%
Hall of Triumph,Journey into Nyx,0,16,0.1,0.58,magicdotcards,isleofcards,,27,%
Harness by Force,Journey into Nyx,0,17,0.1,0.27,magicdotcards,tcgplayer,,,%
Heroes' Bane,Journey into Nyx,0,5,0.5,0.58,magicdotcards,isleofcards,,25,%
Hydra Broodmaster,Journey into Nyx,0,15,0.5,0.63,magicdotcards,isleofcards,,23,%
Hypnotic Siren,Journey into Nyx,0,20,0.1,0.34,magicdotcards,tcgplayer,,,%
"Iroas, God of Victory",Journey into Nyx,0,1,6,7.85,magicdotcards,isleofcards,,29,%
"Keranos, God of Storms",Journey into Nyx,0,15,6.26,11.11,abugames,isleofcards,30,15,%
"King Macar, the Gold-Cursed",Journey into Nyx,0,13,0.1,0.29,magicdotcards,tcgplayer,,,%
"Kruphix, God of Horizons",Journey into Nyx,0,15,3.61,6.35,abugames,isleofcards,20,25,%
Launch the Fleet,Journey into Nyx,0,11,0.25,0.64,magicdotcards,isleofcards,,26,%
Mana Confluence,Journey into Nyx,0,3,3.02,4.42,abugames,isleofcards,16,29,%
Master of the Feast,Journey into Nyx,0,19,0.52,0.91,cardkingdom,isleofcards,44,42,%
"Pharika, God of Affliction",Journey into Nyx,0,17,1.33,2.42,abugames,isleofcards,12,24,%
Pheres-Band Warchief,Journey into Nyx,0,12,0.1,0.36,adventureson,isleofcards,12,30,%
Polymorphous Rush,Journey into Nyx,0,10,0.1,0.27,magicdotcards,tcgplayer,,,%
Prophetic Flamespeaker,Journey into Nyx,0,23,1,1.12,magicdotcards,isleofcards,,30,%
Revel of the Fallen God,Journey into Nyx,0,12,0.1,0.27,magicdotcards,tcgplayer,,,%
Sage of Hours,Journey into Nyx,0,8,1,2.57,magicdotcards,isleofcards,,49,%
Scourge of Fleets,Journey into Nyx,0,4,0.1,0.33,magicdotcards,tcgplayer,,,%
Setessan Tactics,Journey into Nyx,0,11,0.1,0.45,magicdotcards,tcgplayer,,,%
Silence the Believers,Journey into Nyx,0,20,0.1,0.38,magicdotcards,tcgplayer,,,%
Skybind,Journey into Nyx,0,15,0.1,0.26,magicdotcards,tcgplayer,,,%
Spawn of Thraxes,Journey into Nyx,0,5,0.1,0.28,magicdotcards,isleofcards,,29,%
Temple of Epiphany,Journey into Nyx,0,9,1.3,2.91,cardkingdom,isleofcards,47,36,%
Temple of Malady,Journey into Nyx,0,20,1,2.05,magicdotcards,tcgplayer,,,%
Twinflame,Journey into Nyx,0,14,0.1,0.3,magicdotcards,tcgplayer,,,%
Worst Fears,Journey into Nyx,0,6,0.5,0.85,magicdotcards,tcgplayer,,,%
Abzan Ascendancy,Khans of Tarkir,0,55,0.14,0.28,isleofcards,tcgplayer,1,,%
Altar of the Brood,Khans of Tarkir,0,9,0.25,0.48,magicdotcards,tcgplayer,,,%
"Anafenza, the Foremost",Khans of Tarkir,0,44,0.56,1.65,adventureson,isleofcards,10,47,%
Ankle Shanker,Khans of Tarkir,0,35,0.1,0.29,magicdotcards,isleofcards,,50,%
Ashcloud Phoenix,Khans of Tarkir,0,11,0.25,0.7,magicdotcards,tcgplayer,,,%
Avalanche Tusker,Khans of Tarkir,0,29,0.1,0.32,magicdotcards,tcgplayer,,,%
Bloodsoaked Champion,Khans of Tarkir,0,43,0.1,0.67,magicdotcards,isleofcards,,50,%
Bloodstained Mire,Khans of Tarkir,0,6,10.71,14.28,isleofcards,isleofcards,4,41,%
Butcher of the Horde,Khans of Tarkir,0,64,0.1,0.38,magicdotcards,tcgplayer,,,%
Clever Impersonator,Khans of Tarkir,0,20,2.31,3.34,isleofcards,tcgplayer,46,,%
Crackling Doom,Khans of Tarkir,0,55,0.1,0.63,magicdotcards,isleofcards,,50,%
Crater's Claws,Khans of Tarkir,0,39,0.1,0.39,magicdotcards,tcgplayer,,,%
Deflecting Palm,Khans of Tarkir,0,30,0.28,0.66,abugames,isleofcards,30,45,%
Dig Through Time,Khans of Tarkir,0,35,0.5,1.18,magicdotcards,isleofcards,,50,%
Dragon Throne of Tarkir,Khans of Tarkir,0,24,0.1,0.31,magicdotcards,tcgplayer,,,%
Dragon-Style Twins,Khans of Tarkir,0,24,0.1,0.3,magicdotcards,tcgplayer,,,%
Duneblast,Khans of Tarkir,0,54,0.1,0.34,magicdotcards,tcgplayer,,,%
Empty the Pits,Khans of Tarkir,0,27,0.25,0.72,magicdotcards,isleofcards,,50,%
End Hostilities,Khans of Tarkir,0,72,0.1,0.42,adventureson,isleofcards,20,50,%
Flooded Strand,Khans of Tarkir,0,3,11.17,15.96,isleofcards,isleofcards,23,27,%
Flying Crane Technique,Khans of Tarkir,0,39,0.1,0.32,magicdotcards,tcgplayer,,,%
Ghostfire Blade,Khans of Tarkir,0,40,0.1,0.74,magicdotcards,isleofcards,,44,%
Grim Haruspex,Khans of Tarkir,0,59,0.16,0.32,isleofcards,isleofcards,3,46,%
Hardened Scales,Khans of Tarkir,0,31,1,1.64,adventureson,isleofcards,12,38,%
Herald of Anafenza,Khans of Tarkir,0,22,0.1,0.33,magicdotcards,tcgplayer,,,%
High Sentinels of Arashin,Khans of Tarkir,0,37,0.1,0.32,magicdotcards,tcgplayer,,,%
Hooded Hydra,Khans of Tarkir,0,13,0.5,1.01,magicdotcards,isleofcards,,48,%
Howl of the Horde,Khans of Tarkir,0,32,0.1,0.32,magicdotcards,tcgplayer,,,%
Icy Blast,Khans of Tarkir,0,42,0.1,0.32,adventureson,isleofcards,7,50,%
Ivorytusk Fortress,Khans of Tarkir,0,20,0.1,0.31,magicdotcards,tcgplayer,,,%
Jeering Instigator,Khans of Tarkir,0,20,0.1,0.31,magicdotcards,tcgplayer,,,%
Jeskai Ascendancy,Khans of Tarkir,0,79,0.25,0.8,magicdotcards,isleofcards,,50,%
Kheru Lich Lord,Khans of Tarkir,0,36,0.1,0.32,magicdotcards,tcgplayer,,,%
Kheru Spellsnatcher,Khans of Tarkir,0,30,0.1,0.3,magicdotcards,isleofcards,,50,%
Mantis Rider,Khans of Tarkir,0,55,0.1,0.48,magicdotcards,isleofcards,,53,%
Mardu Ascendancy,Khans of Tarkir,0,35,0.1,0.36,magicdotcards,isleofcards,,50,%
Master of Pearls,Khans of Tarkir,0,33,0.1,0.32,magicdotcards,tcgplayer,,,%
Meandering Towershell,Khans of Tarkir,0,42,0.1,0.29,magicdotcards,isleofcards,,50,%
Mindswipe,Khans of Tarkir,0,60,0.1,0.29,magicdotcards,tcgplayer,,,%
Monastery Swiftspear,Khans of Tarkir,0,10,1.09,2.19,isleofcards,isleofcards,1,42,%
